Station ,VA Facility Name,Service Descriptor,NumAuths,NumVets
660,"George E. Wahlen VA (Salt Lake City, UT)",Internal Medicine,164,161
660,"George E. Wahlen VA (Salt Lake City, UT)",Laboratory,1482,1108
660,"George E. Wahlen VA (Salt Lake City, UT)",Mammorgraphy,855,792
660,"George E. Wahlen VA (Salt Lake City, UT)",Mental Health,401,340
660,"George E. Wahlen VA (Salt Lake City, UT)",Nephrology,175,119
660,"George E. Wahlen VA (Salt Lake City, UT)",Neurology,424,356
660,"George E. Wahlen VA (Salt Lake City, UT)",Newborn Care,8,8
660,"George E. Wahlen VA (Salt Lake City, UT)",Nuclear Medicine,31,30
660,"George E. Wahlen VA (Salt Lake City, UT)",Nutrition/Dietitics,4,4
660,"George E. Wahlen VA (Salt Lake City, UT)",OB,79,76
660,"George E. Wahlen VA (Salt Lake City, UT)",Oncology,105,87
660,"George E. Wahlen VA (Salt Lake City, UT)",Opthalmology,835,609
660,"George E. Wahlen VA (Salt Lake City, UT)",Optometry,3479,2562
660,"George E. Wahlen VA (Salt Lake City, UT)",Orthopedics,997,729
660,"George E. Wahlen VA (Salt Lake City, UT)",Outpatient Chemotherapy,10,9
660,"George E. Wahlen VA (Salt Lake City, UT)",Outpatient Dialysis,87,62
660,"George E. Wahlen VA (Salt Lake City, UT)","Outpatient Infusion (IV Therapy/Infusion, Clinic)",345,273
660,"George E. Wahlen VA (Salt Lake City, UT)",Pain Management,365,270
660,"George E. Wahlen VA (Salt Lake City, UT)",Pharmacy,26,24
660,"George E. Wahlen VA (Salt Lake City, UT)",Physical Therapy,3061,2616
660,"George E. Wahlen VA (Salt Lake City, UT)",Plastic Surgery,21,20
660,"George E. Wahlen VA (Salt Lake City, UT)",Podiatry,182,148
660,"George E. Wahlen VA (Salt Lake City, UT)",Primary Care,949,738
660,"George E. Wahlen VA (Salt Lake City, UT)",Pulmonary,94,78
660,"George E. Wahlen VA (Salt Lake City, UT)",Pulmonary (Pulmonary Rehab),16,15
660,"George E. Wahlen VA (Salt Lake City, UT)",Radiation Therapy,226,220
660,"George E. Wahlen VA (Salt Lake City, UT)",Rehabilitation Medicine,13,11
660,"George E. Wahlen VA (Salt Lake City, UT)",Respiratory Therapy,6,5
660,"George E. Wahlen VA (Salt Lake City, UT)",Respite Care,260,189
660,"George E. Wahlen VA (Salt Lake City, UT)",Rheumatology,14,12
660,"George E. Wahlen VA (Salt Lake City, UT)",Skilled Nursing,3635,1954
660,"George E. Wahlen VA (Salt Lake City, UT)",Skilled Nursing Home Care,1041,812
660,"George E. Wahlen VA (Salt Lake City, UT)",Sleep Study,494,457
660,"George E. Wahlen VA (Salt Lake City, UT)",Transportation,118,102
660,"George E. Wahlen VA (Salt Lake City, UT)",Urgent/Emergent,9904,3425
660,"George E. Wahlen VA (Salt Lake City, UT)",Urology,209,181
660,"George E. Wahlen VA (Salt Lake City, UT)",Vascular Surgery,27,20
660,"George E. Wahlen VA (Salt Lake City, UT)",Wound Care,16,15
662,"San Francisco, CA VA",Referrals unmatched to a service category,1104,1005
662,"San Francisco, CA VA",Acupuncture,969,758
662,"San Francisco, CA VA",Acute Inpatient Hospital,561,448
662,"San Francisco, CA VA",Allergy and Immunology,27,23
662,"San Francisco, CA VA",Audiology,14,14
662,"San Francisco, CA VA",Bowel and Bladder Treatment & Rehabilitation,15,11
662,"San Francisco, CA VA",Cardiac Catheterization Services,2,2
662,"San Francisco, CA VA",Cardiac Rehab,37,35
662,"San Francisco, CA VA",Cardiology,248,202
662,"San Francisco, CA VA",Cardiology Imaging,2,2
662,"San Francisco, CA VA",Cardiology Stress Test,35,35
662,"San Francisco, CA VA",Chiropractic,769,636
662,"San Francisco, CA VA",Compensation & Pension Audio,19,19
662,"San Francisco, CA VA",Compensation & Pension Medical,1047,974
662,"San Francisco, CA VA",Compensation & Pension Specialty,1028,946
662,"San Francisco, CA VA",Dental,1422,531
662,"San Francisco, CA VA",Dermatology,252,227
662,"San Francisco, CA VA",Diagnostic Radiology,329,296
662,"San Francisco, CA VA",Diagnostic Radiology CT,329,283
662,"San Francisco, CA VA",Diagnostic Radiology Dexa Scan,71,69
662,"San Francisco, CA VA",Diagnostic Radiology MRI/MRA,396,346
662,"San Francisco, CA VA",Diagnostic Radiology PET,18,15
662,"San Francisco, CA VA",Diagnostic Radiology Ultrasound,577,522
662,"San Francisco, CA VA",ENT,50,42
662,"San Francisco, CA VA",Endocrinology,4,4
662,"San Francisco, CA VA",GYN,31,27
662,"San Francisco, CA VA",Gastroenterology,74,68
662,"San Francisco, CA VA",Gastroenterology Colonoscopy,373,357
662,"San Francisco, CA VA",General Surgery,132,111
662,"San Francisco, CA VA",Genetic Testing/Counseling,17,15
662,"San Francisco, CA VA",Home Health Homemaker/Health Aid,676,530
662,"San Francisco, CA VA",Hospice,70,57
662,"San Francisco, CA VA",Hyperbaric Therapy,3,3
662,"San Francisco, CA VA",Infectious Disease,4,4
662,"San Francisco, CA VA",Internal Medicine,99,77
662,"San Francisco, CA VA",Laboratory,201,155
662,"San Francisco, CA VA",Mammorgraphy,468,395
662,"San Francisco, CA VA",Mental Health,1033,666
662,"San Francisco, CA VA",Nephrology,8,8
662,"San Francisco, CA VA",Neurology,107,98
662,"San Francisco, CA VA",Neurosurgery,1,1
662,"San Francisco, CA VA",Nuclear Medicine,1,1
662,"San Francisco, CA VA",OB,48,40
662,"San Francisco, CA VA",Oncology,28,20
662,"San Francisco, CA VA",Opthalmology,480,443
662,"San Francisco, CA VA",Optometry,406,394
662,"San Francisco, CA VA",Orthopedics,132,114
662,"San Francisco, CA VA",Outpatient Chemotherapy,61,51
662,"San Francisco, CA VA",Outpatient Dialysis,31,26
662,"San Francisco, CA VA",Outpatient Infusion (IV Therapy/Infusion),64,56
662,"San Francisco, CA VA","Outpatient Infusion (IV Therapy/Infusion, Clinic)",15,15
662,"San Francisco, CA VA",Pain Management,135,117
662,"San Francisco, CA VA",Pharmacy,3,3
662,"San Francisco, CA VA",Physical Therapy,2389,2024
662,"San Francisco, CA VA",Plastic Surgery,4,4
662,"San Francisco, CA VA",Podiatry,275,262
662,"San Francisco, CA VA",Primary Care,146,128
662,"San Francisco, CA VA",Pulmonary,69,63
662,"San Francisco, CA VA",Pulmonary (Pulmonary Rehab),37,36
662,"San Francisco, CA VA",Radiation Therapy,289,227
662,"San Francisco, CA VA",Rehabilitation Medicine,157,130
662,"San Francisco, CA VA",Respiratory Therapy,2,2
662,"San Francisco, CA VA",Respite Care,58,49
662,"San Francisco, CA VA",Rheumatology,3,3
662,"San Francisco, CA VA",Skilled Nursing,1228,1170
662,"San Francisco, CA VA",Skilled Nursing Home Care,1481,1246
662,"San Francisco, CA VA",Sleep Study,158,145
662,"San Francisco, CA VA",Transportation,2,2
662,"San Francisco, CA VA",Urgent/Emergent,8143,2582
662,"San Francisco, CA VA",Urology,115,105
662,"San Francisco, CA VA",Vascular Surgery,15,15
662,"San Francisco, CA VA",Wound Care,26,23
663,"Puget Sound VA-Seattle, WA",Referrals unmatched to a service category,63,63
663,"Puget Sound VA-Seattle, WA",Acupuncture,110,93
663,"Puget Sound VA-Seattle, WA",Acute Inpatient Hospital,2638,1994
663,"Puget Sound VA-Seattle, WA",Adult Day Care,61,61
663,"Puget Sound VA-Seattle, WA",Allergy and Immunology,341,310
663,"Puget Sound VA-Seattle, WA",Audiology,83,77
663,"Puget Sound VA-Seattle, WA",Biofeedback,1,1
663,"Puget Sound VA-Seattle, WA",Bowel and Bladder Treatment & Rehabilitation,97,88
663,"Puget Sound VA-Seattle, WA",Cardiac Catheterization Services,79,79
663,"Puget Sound VA-Seattle, WA",Cardiac Rehab,37,35
663,"Puget Sound VA-Seattle, WA",Cardiology,282,256
663,"Puget Sound VA-Seattle, WA",Cardiology Imaging,3,3
663,"Puget Sound VA-Seattle, WA",Cardiology Stress Test,5,5
663,"Puget Sound VA-Seattle, WA",Chiropractic,1811,1639
663,"Puget Sound VA-Seattle, WA",Compensation & Pension Audio,4,4
663,"Puget Sound VA-Seattle, WA",Compensation & Pension Medical,4218,3851
663,"Puget Sound VA-Seattle, WA",Compensation & Pension Specialty,9,9
663,"Puget Sound VA-Seattle, WA",Dental,4129,2347
663,"Puget Sound VA-Seattle, WA",Dermatology,1466,1327
663,"Puget Sound VA-Seattle, WA",Diagnostic Radiology,287,240
663,"Puget Sound VA-Seattle, WA",Diagnostic Radiology CT,479,454
663,"Puget Sound VA-Seattle, WA",Diagnostic Radiology Dexa Scan,11,11
663,"Puget Sound VA-Seattle, WA",Diagnostic Radiology MRI/MRA,673,593
663,"Puget Sound VA-Seattle, WA",Diagnostic Radiology PET,5,5
663,"Puget Sound VA-Seattle, WA",Diagnostic Radiology Ultrasound,195,183
663,"Puget Sound VA-Seattle, WA",ENT,102,94
663,"Puget Sound VA-Seattle, WA",Endocrinology,15,15
663,"Puget Sound VA-Seattle, WA",GYN,100,80
663,"Puget Sound VA-Seattle, WA",Gastroenterology,438,393
663,"Puget Sound VA-Seattle, WA",Gastroenterology Colonoscopy,473,458
663,"Puget Sound VA-Seattle, WA",General Surgery,950,695
663,"Puget Sound VA-Seattle, WA",Genetic Testing/Counseling,36,35
663,"Puget Sound VA-Seattle, WA",Home Health Homemaker,40,37
663,"Puget Sound VA-Seattle, WA",Home Health Homemaker/Health Aid,1693,1118
663,"Puget Sound VA-Seattle, WA",Hospice,312,225
663,"Puget Sound VA-Seattle, WA",Hyperbaric Therapy,2,2
663,"Puget Sound VA-Seattle, WA",Infectious Disease,29,28
663,"Puget Sound VA-Seattle, WA",Internal Medicine,47,44
663,"Puget Sound VA-Seattle, WA",Laboratory,122,110
663,"Puget Sound VA-Seattle, WA",Mammorgraphy,2363,2048
663,"Puget Sound VA-Seattle, WA",Mental Health,1910,1483
663,"Puget Sound VA-Seattle, WA",Nephrology,143,101
663,"Puget Sound VA-Seattle, WA",Neurology,345,295
663,"Puget Sound VA-Seattle, WA",Neurosurgery,5,5
663,"Puget Sound VA-Seattle, WA",Newborn Care,8,8
663,"Puget Sound VA-Seattle, WA",Nuclear Medicine,8,8
663,"Puget Sound VA-Seattle, WA",OB,162,149
663,"Puget Sound VA-Seattle, WA",Oncology,454,409
663,"Puget Sound VA-Seattle, WA",Opthalmology,1106,897
663,"Puget Sound VA-Seattle, WA",Optometry,1314,1297
663,"Puget Sound VA-Seattle, WA",Orthopedics,848,640
663,"Puget Sound VA-Seattle, WA",Outpatient Chemotherapy,6,6
663,"Puget Sound VA-Seattle, WA",Outpatient Dialysis,69,52
663,"Puget Sound VA-Seattle, WA",Outpatient Infusion (IV Therapy/Infusion),2,2
663,"Puget Sound VA-Seattle, WA","Outpatient Infusion (IV Therapy/Infusion, Clinic)",20,17
663,"Puget Sound VA-Seattle, WA",Pain Management,175,156
663,"Puget Sound VA-Seattle, WA",Pharmacy,15,13
663,"Puget Sound VA-Seattle, WA",Physical Therapy,2771,2380
663,"Puget Sound VA-Seattle, WA",Plastic Surgery,275,259
663,"Puget Sound VA-Seattle, WA",Podiatry,588,541
663,"Puget Sound VA-Seattle, WA",Primary Care,1806,1653
663,"Puget Sound VA-Seattle, WA",Pulmonary,65,61
663,"Puget Sound VA-Seattle, WA",Pulmonary (Pulmonary Rehab),40,32
663,"Puget Sound VA-Seattle, WA",Radiation Therapy,7,6
663,"Puget Sound VA-Seattle, WA",Rehabilitation Medicine,178,166
663,"Puget Sound VA-Seattle, WA",Respiratory Therapy,6,6
663,"Puget Sound VA-Seattle, WA",Respite Care,10,9
663,"Puget Sound VA-Seattle, WA",Rheumatology,72,69
663,"Puget Sound VA-Seattle, WA",Skilled Nursing Home Care,303,243
663,"Puget Sound VA-Seattle, WA",Sleep Study,418,401
663,"Puget Sound VA-Seattle, WA",Urgent/Emergent,16629,5992
663,"Puget Sound VA-Seattle, WA",Urology,131,111
663,"Puget Sound VA-Seattle, WA",Vascular Surgery,48,42
663,"Puget Sound VA-Seattle, WA",Wound Care,11,11
664,"San Diego, CA VA",Referrals unmatched to a service category,68,68
664,"San Diego, CA VA",Acupuncture,1312,1076
664,"San Diego, CA VA",Acute Inpatient Hospital,673,592
664,"San Diego, CA VA",Adult Day Care,108,100
664,"San Diego, CA VA",Allergy and Immunology,46,43
664,"San Diego, CA VA",Audiology,3,3
664,"San Diego, CA VA",Bowel and Bladder Treatment & Rehabilitation,67,65
664,"San Diego, CA VA",Cardiac Catheterization Services,3,3
664,"San Diego, CA VA",Cardiac Rehab,112,102
664,"San Diego, CA VA",Cardiology,126,117
664,"San Diego, CA VA",Cardiology Imaging,2,2
664,"San Diego, CA VA",Cardiology Stress Test,5,4
664,"San Diego, CA VA",Chiropractic,576,530
664,"San Diego, CA VA",Compensation & Pension Audio,1822,1777
664,"San Diego, CA VA",Compensation & Pension Medical,916,890
664,"San Diego, CA VA",Compensation & Pension Specialty,888,863
664,"San Diego, CA VA",Dental,3039,2573
664,"San Diego, CA VA",Dermatology,880,800
664,"San Diego, CA VA",Diagnostic Radiology,171,156
664,"San Diego, CA VA",Diagnostic Radiology CT,17,17
664,"San Diego, CA VA",Diagnostic Radiology Dexa Scan,1,1
664,"San Diego, CA VA",Diagnostic Radiology MRI/MRA,119,105
664,"San Diego, CA VA",Diagnostic Radiology PET,4,3
664,"San Diego, CA VA",Diagnostic Radiology Ultrasound,19,18
664,"San Diego, CA VA",ENT,22,20
664,"San Diego, CA VA",Endocrinology,5,5
664,"San Diego, CA VA",GYN,84,72
664,"San Diego, CA VA",Gastroenterology,93,82
664,"San Diego, CA VA",Gastroenterology Colonoscopy,15,15
664,"San Diego, CA VA",General Surgery,72,69
664,"San Diego, CA VA",Home Health Homemaker/Health Aid,780,640
664,"San Diego, CA VA",Hospice,46,45
664,"San Diego, CA VA",Hyperbaric Therapy,9,7
664,"San Diego, CA VA",Internal Medicine,114,106
664,"San Diego, CA VA",Laboratory,4,4
664,"San Diego, CA VA",Mammorgraphy,23,22
664,"San Diego, CA VA",Mental Health,2742,2117
664,"San Diego, CA VA",Nephrology,1,1
664,"San Diego, CA VA",Neurology,174,159
664,"San Diego, CA VA",Newborn Care,1,1
664,"San Diego, CA VA",Nuclear Medicine,6,6
664,"San Diego, CA VA",Nutrition/Dietitics,1,1
664,"San Diego, CA VA",OB,237,215
664,"San Diego, CA VA",Oncology,3,3
664,"San Diego, CA VA",Opthalmology,318,285
664,"San Diego, CA VA",Optometry,116,115
664,"San Diego, CA VA",Orthopedics,461,380
664,"San Diego, CA VA",Outpatient Dialysis,62,53
664,"San Diego, CA VA",Outpatient Infusion (IV Therapy/Infusion),126,118
664,"San Diego, CA VA","Outpatient Infusion (IV Therapy/Infusion, Clinic)",1,1
664,"San Diego, CA VA",Pain Management,366,330
664,"San Diego, CA VA",Pharmacy,7,5
664,"San Diego, CA VA",Physical Therapy,2950,2448
664,"San Diego, CA VA",Plastic Surgery,3,3
664,"San Diego, CA VA",Podiatry,188,178
664,"San Diego, CA VA",Primary Care,60,54
664,"San Diego, CA VA",Pulmonary,140,132
664,"San Diego, CA VA",Pulmonary (Pulmonary Rehab),110,106
664,"San Diego, CA VA",Radiation Therapy,80,77
664,"San Diego, CA VA",Rehabilitation Medicine,352,317
664,"San Diego, CA VA",Respiratory Therapy,1,1
664,"San Diego, CA VA",Respite Care,45,25
664,"San Diego, CA VA",Rheumatology,3,3
664,"San Diego, CA VA",Skilled Nursing,346,312
664,"San Diego, CA VA",Skilled Nursing Home Care,354,321
664,"San Diego, CA VA",Sleep Study,42,38
664,"San Diego, CA VA",Transportation,2,2
664,"San Diego, CA VA",Urgent/Emergent,9039,2512
664,"San Diego, CA VA",Urology,122,118
664,"San Diego, CA VA",Vascular Surgery,6,6
664,"San Diego, CA VA",Wound Care,12,10
666,"Sheridan, WY VA",Referrals unmatched to a service category,43,40
666,"Sheridan, WY VA",Acupuncture,10,6
666,"Sheridan, WY VA",Acute Inpatient Hospital,507,391
666,"Sheridan, WY VA",Adult Day Care,1,1
666,"Sheridan, WY VA",Allergy and Immunology,41,29
666,"Sheridan, WY VA",Audiology,722,562
666,"Sheridan, WY VA",Bowel and Bladder Treatment & Rehabilitation,3,2
666,"Sheridan, WY VA",Cardiac Catheterization Services,15,13
666,"Sheridan, WY VA",Cardiac Rehab,52,48
666,"Sheridan, WY VA",Cardiology,443,296
666,"Sheridan, WY VA",Cardiology Imaging,38,37
666,"Sheridan, WY VA",Cardiology Stress Test,28,28
666,"Sheridan, WY VA",Chiropractic,368,208
666,"Sheridan, WY VA",Dental,137,60
666,"Sheridan, WY VA",Dermatology,628,444
666,"Sheridan, WY VA",Diagnostic Radiology,1274,1031
666,"Sheridan, WY VA",Diagnostic Radiology CT,317,257
666,"Sheridan, WY VA",Diagnostic Radiology Dexa Scan,25,25
666,"Sheridan, WY VA",Diagnostic Radiology MRI/MRA,205,179
666,"Sheridan, WY VA",Diagnostic Radiology PET,57,47
666,"Sheridan, WY VA",Diagnostic Radiology Ultrasound,398,343
666,"Sheridan, WY VA",ENT,283,189
666,"Sheridan, WY VA",Endocrinology,21,16
666,"Sheridan, WY VA",GYN,75,66
666,"Sheridan, WY VA",Gastroenterology,261,215
666,"Sheridan, WY VA",Gastroenterology Colonoscopy,298,292
666,"Sheridan, WY VA",General Surgery,217,178
666,"Sheridan, WY VA",Genetic Testing/Counseling,1,1
666,"Sheridan, WY VA",Home Health Homemaker/Health Aid,413,243
666,"Sheridan, WY VA",Hospice,3,3
666,"Sheridan, WY VA",Infectious Disease,27,20
666,"Sheridan, WY VA",Internal Medicine,59,49
666,"Sheridan, WY VA",Laboratory,1140,908
666,"Sheridan, WY VA",Mammorgraphy,194,167
666,"Sheridan, WY VA",Mental Health,15,13
666,"Sheridan, WY VA",Nephrology,54,36
666,"Sheridan, WY VA",Neurology,501,329
666,"Sheridan, WY VA",Newborn Care,11,11
666,"Sheridan, WY VA",Nuclear Medicine,279,250
666,"Sheridan, WY VA",Nutrition/Dietitics,1,1
666,"Sheridan, WY VA",OB,53,44
666,"Sheridan, WY VA",Oncology,306,167
666,"Sheridan, WY VA",Opthalmology,493,285
666,"Sheridan, WY VA",Optometry,629,587
666,"Sheridan, WY VA",Orthopedics,990,620
666,"Sheridan, WY VA",Outpatient Chemotherapy,10,10
666,"Sheridan, WY VA",Outpatient Dialysis,2,2
666,"Sheridan, WY VA",Outpatient Infusion (IV Therapy/Infusion),26,15
666,"Sheridan, WY VA","Outpatient Infusion (IV Therapy/Infusion, Clinic)",2,2
666,"Sheridan, WY VA",Pain Management,150,102
666,"Sheridan, WY VA",Pharmacy,1,1
666,"Sheridan, WY VA",Physical Therapy,913,657
666,"Sheridan, WY VA",Plastic Surgery,6,4
666,"Sheridan, WY VA",Podiatry,351,275
666,"Sheridan, WY VA",Primary Care,168,137
666,"Sheridan, WY VA",Pulmonary,162,95
666,"Sheridan, WY VA",Pulmonary (Pulmonary Rehab),15,15
666,"Sheridan, WY VA",Radiation Therapy,111,78
666,"Sheridan, WY VA",Rehabilitation Medicine,260,222
666,"Sheridan, WY VA",Respite Care,5,5
666,"Sheridan, WY VA",Rheumatology,29,20
666,"Sheridan, WY VA",Skilled Nursing,517,287
666,"Sheridan, WY VA",Skilled Nursing Home Care,153,109
666,"Sheridan, WY VA",Sleep Study,185,159
666,"Sheridan, WY VA",Transportation,29,26
666,"Sheridan, WY VA",Urgent/Emergent,3094,1253
666,"Sheridan, WY VA",Urology,993,564
666,"Sheridan, WY VA",Vascular Surgery,62,44
666,"Sheridan, WY VA",Wound Care,7,6
667,"Overton Brooks VA (Shreveport, LA)",Referrals unmatched to a service category,1,1
667,"Overton Brooks VA (Shreveport, LA)",Acupuncture,26,22
667,"Overton Brooks VA (Shreveport, LA)",Acute Inpatient Hospital,1081,801
667,"Overton Brooks VA (Shreveport, LA)",Adult Day Care,3,3
667,"Overton Brooks VA (Shreveport, LA)",Allergy and Immunology,145,138
667,"Overton Brooks VA (Shreveport, LA)",Audiology,9,8
667,"Overton Brooks VA (Shreveport, LA)",Biofeedback,1,1
667,"Overton Brooks VA (Shreveport, LA)",Bowel and Bladder Treatment & Rehabilitation,8,8
667,"Overton Brooks VA (Shreveport, LA)",Cardiac Catheterization Services,1,1
667,"Overton Brooks VA (Shreveport, LA)",Cardiac Rehab,6,6
667,"Overton Brooks VA (Shreveport, LA)",Cardiology,352,323
667,"Overton Brooks VA (Shreveport, LA)",Cardiology Stress Test,1,1
667,"Overton Brooks VA (Shreveport, LA)",Chiropractic,42,34
667,"Overton Brooks VA (Shreveport, LA)",Compensation & Pension Audio,15,12
667,"Overton Brooks VA (Shreveport, LA)",Compensation & Pension Medical,1299,1202
667,"Overton Brooks VA (Shreveport, LA)",Compensation & Pension Specialty,2,2
667,"Overton Brooks VA (Shreveport, LA)",Dental,208,183
667,"Overton Brooks VA (Shreveport, LA)",Dermatology,33,31
667,"Overton Brooks VA (Shreveport, LA)",Diagnostic Radiology,220,195
667,"Overton Brooks VA (Shreveport, LA)",Diagnostic Radiology CT,12,12
667,"Overton Brooks VA (Shreveport, LA)",Diagnostic Radiology Dexa Scan,90,87
667,"Overton Brooks VA (Shreveport, LA)",Diagnostic Radiology MRI/MRA,432,403
667,"Overton Brooks VA (Shreveport, LA)",Diagnostic Radiology PET,4,4
667,"Overton Brooks VA (Shreveport, LA)",Diagnostic Radiology Ultrasound,11,11
667,"Overton Brooks VA (Shreveport, LA)",ENT,39,37
667,"Overton Brooks VA (Shreveport, LA)",Endocrinology,1,1
667,"Overton Brooks VA (Shreveport, LA)",GYN,94,78
667,"Overton Brooks VA (Shreveport, LA)",Gastroenterology,120,115
667,"Overton Brooks VA (Shreveport, LA)",Gastroenterology Colonoscopy,29,28
667,"Overton Brooks VA (Shreveport, LA)",General Surgery,192,166
667,"Overton Brooks VA (Shreveport, LA)",Home Health Homemaker/Health Aid,865,615
667,"Overton Brooks VA (Shreveport, LA)",Hospice,131,114
667,"Overton Brooks VA (Shreveport, LA)",Infectious Disease,7,7
667,"Overton Brooks VA (Shreveport, LA)",Internal Medicine,6,5
667,"Overton Brooks VA (Shreveport, LA)",Laboratory,271,205
667,"Overton Brooks VA (Shreveport, LA)",Mammorgraphy,1101,918
667,"Overton Brooks VA (Shreveport, LA)",Mental Health,23,16
667,"Overton Brooks VA (Shreveport, LA)",Nephrology,3,3
667,"Overton Brooks VA (Shreveport, LA)",Neurology,140,128
667,"Overton Brooks VA (Shreveport, LA)",Newborn Care,2,2
667,"Overton Brooks VA (Shreveport, LA)",Nutrition/Dietitics,1,1
667,"Overton Brooks VA (Shreveport, LA)",OB,57,51
667,"Overton Brooks VA (Shreveport, LA)",Oncology,8,7
667,"Overton Brooks VA (Shreveport, LA)",Opthalmology,473,429
667,"Overton Brooks VA (Shreveport, LA)",Optometry,1099,1067
667,"Overton Brooks VA (Shreveport, LA)",Orthopedics,308,269
667,"Overton Brooks VA (Shreveport, LA)",Outpatient Dialysis,106,67
667,"Overton Brooks VA (Shreveport, LA)","Outpatient Infusion (IV Therapy/Infusion, Clinic)",1,1
667,"Overton Brooks VA (Shreveport, LA)",Pain Management,107,94
667,"Overton Brooks VA (Shreveport, LA)",Physical Therapy,325,300
667,"Overton Brooks VA (Shreveport, LA)",Plastic Surgery,2,2
667,"Overton Brooks VA (Shreveport, LA)",Podiatry,228,225
667,"Overton Brooks VA (Shreveport, LA)",Primary Care,466,402
667,"Overton Brooks VA (Shreveport, LA)",Pulmonary,44,41
667,"Overton Brooks VA (Shreveport, LA)",Pulmonary (Pulmonary Rehab),6,5
667,"Overton Brooks VA (Shreveport, LA)",Radiation Therapy,26,25
667,"Overton Brooks VA (Shreveport, LA)",Rehabilitation Medicine,28,25
667,"Overton Brooks VA (Shreveport, LA)",Respite Care,220,167
667,"Overton Brooks VA (Shreveport, LA)",Rheumatology,2,2
667,"Overton Brooks VA (Shreveport, LA)",Skilled Nursing,357,334
