,Organization,Specialty,FY11,FY12,FY13,FY14,FY15,ID,Station,for_dups
3372,(V20) (463) HCSROANCHORAGE AK,44 PHYS MED & REHAB,0.0,100.0,0.0,0.0,0.0,,463,463
3373,(V20) (463) HCSROANCHORAGE AK,49 FAMILY PRACTICE,0.0,17.39,20.0,31.58,23.53,,463,463
3374,(V20) (463) HCSROANCHORAGE AK,59 ASSOC COS AMBUL CARE,0.0,0.0,0.0,0.0,100.0,,463,463
3375,(V20) (496) V20HNVANCOUVER WA,0602 Physician (All Specialties),0.0,0.0,26.67,0.0,133.33,,496,496
3376,(V20) (496) V20HNVANCOUVER WA,06 OPHTHALMOLOGY,0.0,0.0,0.0,0.0,100.0,,496,496
3377,(V20) (496) V20HNVANCOUVER WA,"57 PHYS--ADMIN, OTHER",0.0,0.0,100.0,0.0,0.0,,496,496
3378,(V20) (496) V20HNVANCOUVER WA,P3 CHIEF MED OFCR VISN,0.0,0.0,0.0,0.0,100.0,,496,496
3379,(V20) (531) MC BOISE ID,0602 Physician (All Specialties),8.93,5.66,8.45,8.89,6.58,,531,531
3380,(V20) (531) MC BOISE ID,02 SURGERY,0.0,30.0,0.0,0.0,0.0,,531,531
3381,(V20) (531) MC BOISE ID,06 OPHTHALMOLOGY,0.0,0.0,100.0,0.0,0.0,,531,531
3382,(V20) (531) MC BOISE ID,12 UROLOGY,0.0,0.0,0.0,0.0,100.0,,531,531
3383,(V20) (531) MC BOISE ID,16 EMERGENCY MEDICINE,19.05,0.0,0.0,13.64,11.54,,531,531
3384,(V20) (531) MC BOISE ID,21 GEN INTERNAL MED,4.9,10.13,0.0,9.13,4.67,,531,531
3385,(V20) (531) MC BOISE ID,25 GASTROENTEROLOGY,0.0,0.0,85.71,0.0,0.0,,531,531
3386,(V20) (531) MC BOISE ID,26 PULMONARY DISEASES,0.0,0.0,0.0,24.49,23.08,,531,531
3387,(V20) (531) MC BOISE ID,30 NEUROLOGY,0.0,0.0,0.0,0.0,50.0,,531,531
3388,(V20) (531) MC BOISE ID,31 PSYCHIATRY,19.83,0.0,18.75,0.0,7.45,,531,531
3389,(V20) (531) MC BOISE ID,38 RADIOLOGY-DIAGNOSTIC,0.0,0.0,0.0,50.0,0.0,,531,531
3390,(V20) (531) MC BOISE ID,39 RADIOLOGY-THERAPEU,0.0,100.0,0.0,0.0,0.0,,531,531
3391,(V20) (531) MC BOISE ID,43 PATHOLOGY,0.0,0.0,50.0,54.55,0.0,,531,531
3392,(V20) (531) MC BOISE ID,49 FAMILY PRACTICE,26.67,0.0,0.0,17.65,0.0,,531,531
3393,(V20) (531) MC BOISE ID,P1 PRIMARY CARE,40.0,0.0,24.0,0.0,0.0,,531,531
3394,(V20) (648) MC PORTLAND OR,0602 Physician (All Specialties),5.26,8.12,6.58,8.5,9.82,,648,648
3395,(V20) (648) MC PORTLAND OR,01 ANESTHESIOLOGY,0.0,0.0,6.56,0.0,5.63,,648,648
3396,(V20) (648) MC PORTLAND OR,02 SURGERY,0.0,28.57,13.19,0.0,0.0,,648,648
3397,(V20) (648) MC PORTLAND OR,07 ORTHOPEDIC SURGERY,0.0,20.34,0.0,21.43,23.53,,648,648
3398,(V20) (648) MC PORTLAND OR,08 OTOLARYNGOLOGY,26.09,0.0,0.0,34.29,0.0,,648,648
3399,(V20) (648) MC PORTLAND OR,13 PHYSIATRY,0.0,0.0,0.0,50.0,0.0,,648,648
3400,(V20) (648) MC PORTLAND OR,16 EMERGENCY MEDICINE,0.0,0.0,0.0,0.0,14.04,,648,648
3401,(V20) (648) MC PORTLAND OR,20 DERMATOLOGY,54.55,0.0,0.0,37.5,0.0,,648,648
3402,(V20) (648) MC PORTLAND OR,21 GEN INTERNAL MED,7.66,7.41,7.48,13.3,10.28,,648,648
3403,(V20) (648) MC PORTLAND OR,25 GASTROENTEROLOGY,0.0,0.0,0.0,13.04,0.0,,648,648
3404,(V20) (648) MC PORTLAND OR,27 NEPHROLOGY,0.0,0.0,12.9,0.0,11.11,,648,648
3405,(V20) (648) MC PORTLAND OR,29 ENDOCRIN AND METAB,0.0,0.0,0.0,44.44,0.0,,648,648
3406,(V20) (648) MC PORTLAND OR,30 NEUROLOGY,4.62,0.0,0.0,11.29,11.73,,648,648
3407,(V20) (648) MC PORTLAND OR,31 PSYCHIATRY,2.98,14.42,5.32,4.96,12.9,,648,648
3408,(V20) (648) MC PORTLAND OR,32 ANATOMIC PATHOLOGY,0.0,63.16,0.0,0.0,70.59,,648,648
3409,(V20) (648) MC PORTLAND OR,38 RADIOLOGY-DIAGNOSTIC,9.38,20.34,10.26,0.0,20.51,,648,648
3410,(V20) (648) MC PORTLAND OR,40 GERIATRICS,0.0,0.0,0.0,34.78,0.0,,648,648
3411,(V20) (648) MC PORTLAND OR,43 PATHOLOGY,0.0,26.09,22.64,0.0,21.43,,648,648
3412,(V20) (648) MC PORTLAND OR,44 PHYS MED & REHAB,0.0,36.36,0.0,0.0,0.0,,648,648
3413,(V20) (648) MC PORTLAND OR,49 FAMILY PRACTICE,0.0,0.0,0.0,11.88,32.14,,648,648
3414,(V20) (648) MC PORTLAND OR,51 CHIEF OF STAFF,0.0,0.0,0.0,100.0,0.0,,648,648
3415,(V20) (648) MC PORTLAND OR,E1 ASSOC COS EXT CARE,0.0,0.0,100.0,0.0,0.0,,648,648
3416,(V20) (648) MC PORTLAND OR,E5 NEUROSURGERY,0.0,0.0,27.91,0.0,0.0,,648,648
3417,(V20) (648) MC PORTLAND OR,H1 PSYCHIATRY FELW,0.0,0.0,0.0,0.0,100.0,,648,648
3418,(V20) (648) MC PORTLAND OR,H6 NEUROLOGY FELLOW,0.0,100.0,0.0,50.0,0.0,,648,648
3419,(V20) (648) MC PORTLAND OR,H8 NEURO/TRAU BRN INJ F,50.0,23.53,94.12,0.0,21.05,,648,648
3420,(V20) (648) MC PORTLAND OR,H9 WOMEN VETS HLTH FELW,100.0,63.16,100.0,0.0,0.0,,648,648
3421,(V20) (648) MC PORTLAND OR,K3 NAT'L QUAL SCHOLARS,0.0,0.0,0.0,100.0,0.0,,648,648
3422,(V20) (648) MC PORTLAND OR,K6 HOSPITALIST,0.0,57.14,0.0,0.0,0.0,,648,648
3423,(V20) (648) MC PORTLAND OR,M5 MEDINFO POSTDOC FELW,0.0,100.0,0.0,0.0,0.0,,648,648
3424,(V20) (648) MC PORTLAND OR,M9 CARDIOLOGY-INTERVEN,26.67,0.0,0.0,0.0,0.0,,648,648
3425,(V20) (653) HCS ROSEBURG OR,0602 Physician (All Specialties),9.78,10.04,7.16,18.34,9.6,,653,653
3426,(V20) (653) HCS ROSEBURG OR,02 SURGERY,0.0,0.0,0.0,40.0,0.0,,653,653
3427,(V20) (653) HCS ROSEBURG OR,16 EMERGENCY MEDICINE,60.0,0.0,0.0,66.67,0.0,,653,653
3428,(V20) (653) HCS ROSEBURG OR,21 GEN INTERNAL MED,22.09,7.55,12.44,0.0,7.14,,653,653
3429,(V20) (653) HCS ROSEBURG OR,25 GASTROENTEROLOGY,0.0,52.17,0.0,0.0,0.0,,653,653
3430,(V20) (653) HCS ROSEBURG OR,26 PULMONARY DISEASES,0.0,0.0,0.0,0.0,100.0,,653,653
3431,(V20) (653) HCS ROSEBURG OR,31 PSYCHIATRY,0.0,0.0,0.0,54.55,35.82,,653,653
3432,(V20) (653) HCS ROSEBURG OR,38 RADIOLOGY-DIAGNOSTIC,0.0,23.08,0.0,21.05,0.0,,653,653
3433,(V20) (653) HCS ROSEBURG OR,51 CHIEF OF STAFF,0.0,0.0,0.0,100.0,0.0,,653,653
3434,(V20) (653) HCS ROSEBURG OR,59 ASSOC COS AMBUL CARE,0.0,0.0,100.0,0.0,0.0,,653,653
3435,(V20) (653) HCS ROSEBURG OR,P1 PRIMARY CARE,0.0,100.0,0.0,0.0,0.0,,653,653
3436,(V20) (663) HCS SEATTLE WA,0602 Physician (All Specialties),9.51,10.5,13.0,9.98,9.8,,663,663
3437,(V20) (663) HCS SEATTLE WA,01 ANESTHESIOLOGY,37.74,17.39,15.69,46.15,0.0,,663,663
3438,(V20) (663) HCS SEATTLE WA,02 SURGERY,20.0,0.0,0.0,0.0,0.0,,663,663
3439,(V20) (663) HCS SEATTLE WA,05 MEDICAL ONCOLOGY,0.0,0.0,0.0,44.44,0.0,,663,663
3440,(V20) (663) HCS SEATTLE WA,06 OPHTHALMOLOGY,0.0,0.0,23.08,61.54,0.0,,663,663
3441,(V20) (663) HCS SEATTLE WA,07 ORTHOPEDIC SURGERY,0.0,0.0,34.29,0.0,0.0,,663,663
3442,(V20) (663) HCS SEATTLE WA,08 OTOLARYNGOLOGY,0.0,0.0,0.0,20.69,19.67,,663,663
3443,(V20) (663) HCS SEATTLE WA,12 UROLOGY,0.0,0.0,9.84,0.0,0.0,,663,663
3444,(V20) (663) HCS SEATTLE WA,16 EMERGENCY MEDICINE,0.0,55.38,19.67,0.0,0.0,,663,663
3445,(V20) (663) HCS SEATTLE WA,18 HEMATOLOGY,0.0,0.0,52.17,0.0,0.0,,663,663
3446,(V20) (663) HCS SEATTLE WA,19 INFECTIOUS DISEASES,0.0,50.0,0.0,0.0,0.0,,663,663
3447,(V20) (663) HCS SEATTLE WA,20 DERMATOLOGY,0.0,0.0,0.0,0.0,72.0,,663,663
3448,(V20) (663) HCS SEATTLE WA,21 GEN INTERNAL MED,8.59,11.88,9.38,0.0,10.06,,663,663
3449,(V20) (663) HCS SEATTLE WA,23 ALLERGY & IMMUNOLOGY,0.0,100.0,0.0,0.0,0.0,,663,663
3450,(V20) (663) HCS SEATTLE WA,25 GASTROENTEROLOGY,13.33,0.0,10.91,0.0,10.81,,663,663
3451,(V20) (663) HCS SEATTLE WA,26 PULMONARY DISEASES,32.43,0.0,0.0,0.0,0.0,,663,663
3452,(V20) (663) HCS SEATTLE WA,28 RHEUMATOLOGY,0.0,0.0,0.0,55.81,0.0,,663,663
3453,(V20) (663) HCS SEATTLE WA,30 NEUROLOGY,22.64,0.0,0.0,41.86,12.37,,663,663
3454,(V20) (663) HCS SEATTLE WA,31 PSYCHIATRY,9.02,8.65,14.38,16.49,5.7,,663,663
3455,(V20) (663) HCS SEATTLE WA,34 ADV GERIATRIC FELLOW,0.0,52.17,85.71,92.31,0.0,,663,663
3456,(V20) (663) HCS SEATTLE WA,37 ADV SPINAL CORD FELW,0.0,0.0,100.0,0.0,100.0,,663,663
3457,(V20) (663) HCS SEATTLE WA,38 RADIOLOGY-DIAGNOSTIC,8.51,8.89,9.92,0.0,17.91,,663,663
3458,(V20) (663) HCS SEATTLE WA,40 GERIATRICS,16.0,0.0,13.95,0.0,0.0,,663,663
3459,(V20) (663) HCS SEATTLE WA,43 PATHOLOGY,0.0,0.0,0.0,26.09,40.0,,663,663
3460,(V20) (663) HCS SEATTLE WA,44 PHYS MED & REHAB,6.45,14.04,6.78,0.0,0.0,,663,663
3461,(V20) (663) HCS SEATTLE WA,49 FAMILY PRACTICE,0.0,0.0,25.53,0.0,46.15,,663,663
3462,(V20) (663) HCS SEATTLE WA,54 ASSOC COS RES & DEV,0.0,0.0,100.0,0.0,0.0,,663,663
3463,(V20) (663) HCS SEATTLE WA,H1 PSYCHIATRY FELW,0.0,35.29,0.0,0.0,70.59,,663,663
3464,(V20) (663) HCS SEATTLE WA,H7 HLTH SVCS RESCH FELW,31.58,39.34,54.55,21.82,30.38,,663,663
3465,(V20) (663) HCS SEATTLE WA,H8 NEURO/TRAU BRN INJ F,0.0,46.15,52.17,0.0,114.29,,663,663
3466,(V20) (663) HCS SEATTLE WA,K6 HOSPITALIST,19.3,22.43,54.55,18.85,20.34,,663,663
3467,(V20) (663) HCS SEATTLE WA,M5 MEDINFO POSTDOC FELW,100.0,0.0,0.0,100.0,0.0,,663,663
3468,(V20) (663) HCS SEATTLE WA,P1 PRIMARY CARE,11.01,29.75,6.56,4.82,17.19,,663,663
3469,(V20) (668) MC SPOKANE WA,0602 Physician (All Specialties),10.64,19.48,9.09,17.22,13.6,,668,668
3470,(V20) (668) MC SPOKANE WA,02 SURGERY,0.0,0.0,17.65,23.53,0.0,,668,668
3471,(V20) (668) MC SPOKANE WA,06 OPHTHALMOLOGY,0.0,100.0,0.0,0.0,100.0,,668,668
3472,(V20) (668) MC SPOKANE WA,08 OTOLARYNGOLOGY,0.0,0.0,0.0,0.0,100.0,,668,668
3473,(V20) (668) MC SPOKANE WA,16 EMERGENCY MEDICINE,36.36,52.17,0.0,33.33,54.05,,668,668
3474,(V20) (668) MC SPOKANE WA,21 GEN INTERNAL MED,19.67,18.18,0.0,15.58,0.0,,668,668
3475,(V20) (668) MC SPOKANE WA,25 GASTROENTEROLOGY,0.0,0.0,0.0,0.0,100.0,,668,668
3476,(V20) (668) MC SPOKANE WA,31 PSYCHIATRY,15.38,47.37,28.24,26.09,0.0,,668,668
3477,(V20) (668) MC SPOKANE WA,38 RADIOLOGY-DIAGNOSTIC,0.0,0.0,22.22,24.49,0.0,,668,668
3478,(V20) (668) MC SPOKANE WA,43 PATHOLOGY,0.0,0.0,0.0,0.0,100.0,,668,668
3479,(V20) (668) MC SPOKANE WA,49 FAMILY PRACTICE,33.33,57.14,0.0,0.0,24.0,,668,668
3480,(V20) (668) MC SPOKANE WA,51 CHIEF OF STAFF,0.0,0.0,0.0,100.0,0.0,,668,668
3481,(V20) (668) MC SPOKANE WA,K6 HOSPITALIST,0.0,0.0,21.43,46.15,0.0,,668,668
3482,(V20) (668) MC SPOKANE WA,P1 PRIMARY CARE,0.0,0.0,0.0,0.0,22.64,,668,668
3483,(V20) (687) MC WALLA WALLA WA,0602 Physician (All Specialties),11.37,15.93,11.59,35.82,6.59,,687,687
3484,(V20) (687) MC WALLA WALLA WA,12 UROLOGY,0.0,100.0,0.0,0.0,0.0,,687,687
3485,(V20) (687) MC WALLA WALLA WA,25 GASTROENTEROLOGY,100.0,0.0,0.0,0.0,0.0,,687,687
3486,(V20) (687) MC WALLA WALLA WA,31 PSYCHIATRY,0.0,77.42,63.16,44.44,0.0,,687,687
3487,(V20) (687) MC WALLA WALLA WA,38 RADIOLOGY-DIAGNOSTIC,0.0,0.0,0.0,117.65,0.0,,687,687
3488,(V20) (687) MC WALLA WALLA WA,51 CHIEF OF STAFF,0.0,0.0,0.0,0.0,100.0,,687,687
3489,(V20) (687) MC WALLA WALLA WA,"57 PHYS--ADMIN, OTHER",0.0,0.0,21.05,15.79,0.0,,687,687
3490,(V20) (687) MC WALLA WALLA WA,P1 PRIMARY CARE,44.44,0.0,0.0,48.0,0.0,,687,687
3491,(V20) (692) SORCCWHITE CITY OR,0602 Physician (All Specialties),9.56,4.38,3.79,24.85,30.95,,692,692
3492,(V20) (692) SORCCWHITE CITY OR,07 ORTHOPEDIC SURGERY,0.0,0.0,0.0,0.0,100.0,,692,692
3493,(V20) (692) SORCCWHITE CITY OR,21 GEN INTERNAL MED,15.38,0.0,0.0,15.38,30.77,,692,692
3494,(V20) (692) SORCCWHITE CITY OR,31 PSYCHIATRY,0.0,0.0,0.0,56.25,0.0,,692,692
3495,(V20) (692) SORCCWHITE CITY OR,38 RADIOLOGY-DIAGNOSTIC,0.0,0.0,0.0,92.31,0.0,,692,692
3496,(V20) (692) SORCCWHITE CITY OR,49 FAMILY PRACTICE,15.58,13.19,16.67,17.39,42.86,,692,692
3497,(V20) (692) SORCCWHITE CITY OR,50 ADMITTING PHYSICIAN,0.0,0.0,0.0,0.0,100.0,,692,692
3549,(V21) (358) RO MANILA PI,0602 Physician (All Specialties),10.0,0.0,0.0,0.0,0.0,,358,358
3550,(V21) (358) RO MANILA PI,26 PULMONARY DISEASES,25.0,0.0,0.0,0.0,0.0,,358,358
3551,(V21) (459) HCS HONOLULU HI,0602 Physician (All Specialties),2.71,5.32,3.86,7.57,7.18,,459,459
3552,(V21) (459) HCS HONOLULU HI,07 ORTHOPEDIC SURGERY,0.0,0.0,0.0,54.55,0.0,,459,459
3553,(V21) (459) HCS HONOLULU HI,21 GEN INTERNAL MED,5.8,5.83,2.88,5.8,11.4,,459,459
3554,(V21) (459) HCS HONOLULU HI,25 GASTROENTEROLOGY,0.0,0.0,40.0,0.0,0.0,,459,459
3555,(V21) (459) HCS HONOLULU HI,31 PSYCHIATRY,0.0,5.71,0.0,10.48,10.53,,459,459
3556,(V21) (459) HCS HONOLULU HI,55 DIRECTOR,0.0,0.0,100.0,0.0,0.0,,459,459
3557,(V21) (459) HCS HONOLULU HI,59 ASSOC COS AMBUL CARE,0.0,75.0,0.0,100.0,0.0,,459,459
3558,(V21) (570) HCS FRESNO CA,0602 Physician (All Specialties),7.93,8.29,10.55,8.0,10.07,,570,570
3559,(V21) (570) HCS FRESNO CA,01 ANESTHESIOLOGY,0.0,0.0,0.0,52.17,70.59,,570,570
3560,(V21) (570) HCS FRESNO CA,05 MEDICAL ONCOLOGY,57.14,0.0,0.0,0.0,0.0,,570,570
3561,(V21) (570) HCS FRESNO CA,06 OPHTHALMOLOGY,42.86,0.0,0.0,0.0,0.0,,570,570
3562,(V21) (570) HCS FRESNO CA,07 ORTHOPEDIC SURGERY,0.0,100.0,0.0,0.0,0.0,,570,570
3563,(V21) (570) HCS FRESNO CA,08 OTOLARYNGOLOGY,0.0,0.0,100.0,0.0,0.0,,570,570
3564,(V21) (570) HCS FRESNO CA,12 UROLOGY,36.36,52.17,0.0,100.0,66.67,,570,570
3565,(V21) (570) HCS FRESNO CA,13 PHYSIATRY,0.0,0.0,100.0,0.0,0.0,,570,570
3566,(V21) (570) HCS FRESNO CA,16 EMERGENCY MEDICINE,0.0,22.22,0.0,16.9,0.0,,570,570
3567,(V21) (570) HCS FRESNO CA,18 HEMATOLOGY,0.0,96.0,0.0,0.0,0.0,,570,570
3568,(V21) (570) HCS FRESNO CA,21 GEN INTERNAL MED,13.52,0.0,6.7,12.47,10.53,,570,570
3569,(V21) (570) HCS FRESNO CA,25 GASTROENTEROLOGY,0.0,38.71,0.0,0.0,0.0,,570,570
3570,(V21) (570) HCS FRESNO CA,30 NEUROLOGY,0.0,0.0,0.0,0.0,80.0,,570,570
3571,(V21) (570) HCS FRESNO CA,31 PSYCHIATRY,0.0,8.51,9.09,0.0,17.52,,570,570
3572,(V21) (570) HCS FRESNO CA,38 RADIOLOGY-DIAGNOSTIC,0.0,0.0,41.38,0.0,0.0,,570,570
3573,(V21) (570) HCS FRESNO CA,49 FAMILY PRACTICE,0.0,0.0,40.0,0.0,0.0,,570,570
3574,(V21) (570) HCS FRESNO CA,E6 CARDIOLOGY NON-INTER,0.0,0.0,52.17,0.0,0.0,,570,570
3575,(V21) (570) HCS FRESNO CA,M9 CARDIOLOGY-INTERVEN,0.0,0.0,100.0,0.0,0.0,,570,570
3576,(V21) (570) HCS FRESNO CA,R3 HEMATOLOGY/ONCOLOGY,0.0,0.0,0.0,0.0,85.71,,570,570
3577,(V21) (612) HCS MARTINEZ CA,0602 Physician (All Specialties),6.59,8.08,5.57,7.63,9.58,,612,612
3578,(V21) (612) HCS MARTINEZ CA,01 ANESTHESIOLOGY,26.37,0.0,0.0,0.0,0.0,,612,612
3579,(V21) (612) HCS MARTINEZ CA,06 OPHTHALMOLOGY,0.0,0.0,10.26,11.11,22.43,,612,612
3580,(V21) (612) HCS MARTINEZ CA,07 ORTHOPEDIC SURGERY,0.0,0.0,10.26,12.0,0.0,,612,612
3581,(V21) (612) HCS MARTINEZ CA,08 OTOLARYNGOLOGY,24.0,0.0,0.0,0.0,37.5,,612,612
3582,(V21) (612) HCS MARTINEZ CA,09 PLASTIC SURGERY,22.22,0.0,0.0,25.0,0.0,,612,612
3583,(V21) (612) HCS MARTINEZ CA,12 UROLOGY,26.09,0.0,14.81,0.0,0.0,,612,612
3584,(V21) (612) HCS MARTINEZ CA,16 EMERGENCY MEDICINE,0.0,11.32,0.0,9.3,0.0,,612,612
3585,(V21) (612) HCS MARTINEZ CA,18 HEMATOLOGY,0.0,0.0,15.79,14.29,15.79,,612,612
3586,(V21) (612) HCS MARTINEZ CA,20 DERMATOLOGY,0.0,0.0,20.34,21.05,19.35,,612,612
3587,(V21) (612) HCS MARTINEZ CA,21 GEN INTERNAL MED,3.88,11.16,8.08,6.33,11.46,,612,612
3588,(V21) (612) HCS MARTINEZ CA,25 GASTROENTEROLOGY,32.43,0.0,0.0,21.05,0.0,,612,612
3589,(V21) (612) HCS MARTINEZ CA,26 PULMONARY DISEASES,10.17,10.71,0.0,17.78,8.39,,612,612
3590,(V21) (612) HCS MARTINEZ CA,27 NEPHROLOGY,16.67,19.35,0.0,0.0,60.0,,612,612
3591,(V21) (612) HCS MARTINEZ CA,30 NEUROLOGY,8.05,18.46,0.0,0.0,9.16,,612,612
3592,(V21) (612) HCS MARTINEZ CA,31 PSYCHIATRY,7.79,17.86,3.22,12.18,14.81,,612,612
3593,(V21) (612) HCS MARTINEZ CA,38 RADIOLOGY-DIAGNOSTIC,0.0,9.52,9.09,8.76,8.0,,612,612
3594,(V21) (612) HCS MARTINEZ CA,44 PHYS MED & REHAB,0.0,0.0,0.0,10.17,0.0,,612,612
3595,(V21) (612) HCS MARTINEZ CA,49 FAMILY PRACTICE,0.0,18.46,0.0,32.43,0.0,,612,612
3596,(V21) (612) HCS MARTINEZ CA,54 ASSOC COS RES & DEV,0.0,0.0,0.0,100.0,0.0,,612,612
3597,(V21) (612) HCS MARTINEZ CA,55 DIRECTOR,0.0,0.0,100.0,0.0,0.0,,612,612
3598,(V21) (612) HCS MARTINEZ CA,E6 CARDIOLOGY NON-INTER,0.0,0.0,19.83,0.0,19.35,,612,612
3599,(V21) (612) HCS MARTINEZ CA,R3 HEMATOLOGY/ONCOLOGY,12.9,36.36,0.0,0.0,20.34,,612,612
3600,(V21) (640) HCS PALO ALTO CA,0602 Physician (All Specialties),5.34,6.8,7.21,7.31,7.24,,640,640
3601,(V21) (640) HCS PALO ALTO CA,01 ANESTHESIOLOGY,5.36,0.0,14.57,4.55,4.32,,640,640
3602,(V21) (640) HCS PALO ALTO CA,02 SURGERY,14.81,30.38,13.79,10.62,9.3,,640,640
3603,(V21) (640) HCS PALO ALTO CA,05 MEDICAL ONCOLOGY,44.44,0.0,0.0,36.36,0.0,,640,640
3604,(V21) (640) HCS PALO ALTO CA,06 OPHTHALMOLOGY,0.0,29.63,0.0,12.37,0.0,,640,640
3605,(V21) (640) HCS PALO ALTO CA,07 ORTHOPEDIC SURGERY,25.0,0.0,0.0,0.0,18.75,,640,640
3606,(V21) (640) HCS PALO ALTO CA,08 OTOLARYNGOLOGY,14.29,13.95,14.63,0.0,13.33,,640,640
3607,(V21) (640) HCS PALO ALTO CA,11 THORACIC SURGERY,0.0,0.0,0.0,0.0,42.86,,640,640
3608,(V21) (640) HCS PALO ALTO CA,12 UROLOGY,0.0,40.68,0.0,0.0,0.0,,640,640
3609,(V21) (640) HCS PALO ALTO CA,13 PHYSIATRY,100.0,0.0,0.0,0.0,0.0,,640,640
3610,(V21) (640) HCS PALO ALTO CA,16 EMERGENCY MEDICINE,0.0,0.0,17.91,23.84,0.0,,640,640
3611,(V21) (640) HCS PALO ALTO CA,18 HEMATOLOGY,0.0,0.0,0.0,46.15,0.0,,640,640
3612,(V21) (640) HCS PALO ALTO CA,20 DERMATOLOGY,0.0,10.26,0.0,0.0,0.0,,640,640
3613,(V21) (640) HCS PALO ALTO CA,21 GEN INTERNAL MED,4.87,1.17,6.62,6.2,4.68,,640,640
3614,(V21) (640) HCS PALO ALTO CA,25 GASTROENTEROLOGY,0.0,0.0,0.0,0.0,23.08,,640,640
3615,(V21) (640) HCS PALO ALTO CA,29 ENDOCRIN AND METAB,0.0,0.0,0.0,0.0,20.69,,640,640
3616,(V21) (640) HCS PALO ALTO CA,31 PSYCHIATRY,8.48,12.93,11.75,13.02,11.98,,640,640
3617,(V21) (640) HCS PALO ALTO CA,32 ANATOMIC PATHOLOGY,0.0,52.17,0.0,0.0,0.0,,640,640
3618,(V21) (640) HCS PALO ALTO CA,38 RADIOLOGY-DIAGNOSTIC,0.0,0.0,44.44,0.0,23.76,,640,640
3619,(V21) (640) HCS PALO ALTO CA,40 GERIATRICS,0.0,0.0,0.0,0.0,8.05,,640,640
3620,(V21) (640) HCS PALO ALTO CA,43 PATHOLOGY,14.63,0.0,0.0,0.0,14.63,,640,640
3621,(V21) (640) HCS PALO ALTO CA,44 PHYS MED & REHAB,8.05,0.0,8.28,8.0,0.0,,640,640
3622,(V21) (640) HCS PALO ALTO CA,E5 NEUROSURGERY,44.44,0.0,0.0,0.0,0.0,,640,640
3623,(V21) (640) HCS PALO ALTO CA,E6 CARDIOLOGY NON-INTER,0.0,0.0,0.0,0.0,19.35,,640,640
3624,(V21) (640) HCS PALO ALTO CA,H1 PSYCHIATRY FELW,0.0,120.0,0.0,114.29,0.0,,640,640
3625,(V21) (640) HCS PALO ALTO CA,H3 AMBULATORY CARE FELW,0.0,0.0,60.0,0.0,100.0,,640,640
3626,(V21) (640) HCS PALO ALTO CA,H7 HLTH SVCS RESCH FELW,0.0,54.55,0.0,38.71,0.0,,640,640
3627,(V21) (640) HCS PALO ALTO CA,K6 HOSPITALIST,0.0,0.0,0.0,15.0,17.14,,640,640
3628,(V21) (640) HCS PALO ALTO CA,M5 MEDINFO POSTDOC FELW,0.0,0.0,0.0,0.0,66.67,,640,640
3629,(V21) (640) HCS PALO ALTO CA,R3 HEMATOLOGY/ONCOLOGY,0.0,0.0,0.0,50.0,0.0,,640,640
3630,(V21) (640) HCS PALO ALTO CA,R4 VASCULAR SURGERY,0.0,66.67,0.0,0.0,0.0,,640,640
3631,(V21) (654) HCS RENO NV,0602 Physician (All Specialties),5.66,11.01,7.11,4.76,10.29,,654,654
3632,(V21) (654) HCS RENO NV,01 ANESTHESIOLOGY,0.0,0.0,0.0,0.0,16.0,,654,654
3633,(V21) (654) HCS RENO NV,07 ORTHOPEDIC SURGERY,0.0,0.0,72.73,0.0,0.0,,654,654
3634,(V21) (654) HCS RENO NV,08 OTOLARYNGOLOGY,0.0,100.0,0.0,0.0,0.0,,654,654
3635,(V21) (654) HCS RENO NV,16 EMERGENCY MEDICINE,0.0,12.5,0.0,14.29,30.0,,654,654
3636,(V21) (654) HCS RENO NV,21 GEN INTERNAL MED,9.38,18.25,15.34,0.0,14.81,,654,654
3637,(V21) (654) HCS RENO NV,25 GASTROENTEROLOGY,80.0,0.0,0.0,100.0,0.0,,654,654
3638,(V21) (654) HCS RENO NV,28 RHEUMATOLOGY,0.0,0.0,0.0,0.0,100.0,,654,654
3639,(V21) (654) HCS RENO NV,29 ENDOCRIN AND METAB,0.0,100.0,0.0,0.0,0.0,,654,654
3640,(V21) (654) HCS RENO NV,31 PSYCHIATRY,9.38,0.0,9.38,0.0,18.05,,654,654
3641,(V21) (654) HCS RENO NV,38 RADIOLOGY-DIAGNOSTIC,0.0,0.0,0.0,21.43,19.35,,654,654
3642,(V21) (654) HCS RENO NV,55 DIRECTOR,0.0,0.0,0.0,100.0,0.0,,654,654
3643,(V21) (654) HCS RENO NV,E6 CARDIOLOGY NON-INTER,0.0,42.86,0.0,32.43,0.0,,654,654
3644,(V21) (654) HCS RENO NV,K6 HOSPITALIST,26.09,53.33,0.0,0.0,0.0,,654,654
3645,(V21) (662) MC SAN FRANCISCO CA,0602 Physician (All Specialties),6.95,9.57,7.13,7.28,9.17,,662,662
3646,(V21) (662) MC SAN FRANCISCO CA,01 ANESTHESIOLOGY,8.11,0.0,0.0,5.85,5.94,,662,662
3647,(V21) (662) MC SAN FRANCISCO CA,02 SURGERY,0.0,0.0,11.65,0.0,0.0,,662,662
3648,(V21) (662) MC SAN FRANCISCO CA,03 GYNECOLOGY,0.0,0.0,0.0,0.0,35.29,,662,662
